"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Unemployment"
6037222100,40.19,3877,"Los Angeles",67.8,3.4,23.9,0.1,2.6,2.2,90018,-118.3024,34.02732,0.046,12.89,26.04,664.07,0,3413.243,1050.94,0.5,0,0,0,0,43.18,67.57,5.46,15.2
6037571703,40.18,3667,"Los Angeles",59.3,8,14.8,0.1,15.5,2.2,90805,-118.1917,33.84932,0.042,11.21,21.528,220.01,0,5768.117,850.9,0,4,0,12,0,38.9,87.58,7.09,16.3
6073003305,40.17,5738,"San Diego",56.4,2.2,30.6,0,8.8,2,92113,-117.0901,32.69789,0.04,11.21,31.558,316.26,0,330.128,1621.19,4,12.5,0.025,2,0,41.83,68.83,6.79,18.1
6071000606,40.17,4374,"San Bernardino",69.8,18.3,3.2,0.5,7,1.2,91710,-117.674,34.01554,0.06,12.89,21.702,850.84,0,5939.305,494.41,0.4,0,0.045,0,0.7,46.21,50.73,7.51,15.8
6029001901,40.17,3434,"Kern ",40,48.4,4.4,0.9,3.3,2.9,93304,-119.0348,35.36083,0.065,18.76,49.86,593.77,0,80.44575,1512.37,12,0,0.02,0,0,49.51,121.62,4.89,9.5
6037576903,40.16,3802,"Los Angeles",58.2,12.9,16.4,0.3,9.1,3,90804,-118.1568,33.78078,0.042,11.21,23.309,220.01,0,8088.669,1181.92,0,23,2.035,4,0,47.98,86.52,5.15,3.9
6037221210,40.15,3300,"Los Angeles",81.4,2.8,5,0.2,9.4,1.2,90006,-118.3029,34.04366,0.046,12.89,29.76,664.07,0,3155.54,1128.16,3.1,0.75,0,0,0,45.93,56.69,5.23,9.1
6025010700,40.14,4322,"Imperial ",94.1,3.2,1.9,0.3,0.1,0.4,92227,-115.5214,32.96682,0.051,7.859585,13.72,276.08,286.7,17.09651,315.07,17.25,8,0,7,0,38.09,140.8,5.74,23.9
6071001200,40.13,4730,"San Bernardino",56.7,37.1,2.5,0.2,1.6,1.9,91764,-117.6461,34.07948,0.062,12.89,37.47,837.53,0,4863.817,1895.69,0.6,0,0.125,0,0,55.04,61.04,4.93,9.9
6071006100,40.12,8346,"San Bernardino",47,34.2,13.2,0.4,3,2.3,92404,-117.26,34.16021,0.068,12.05,6.437,831.6,0,870.1358,330.48,12,0,0,0,0,39.33,119.18,6.28,13.4
6037320201,40.11,3756,"Los Angeles",94,4.6,0.6,0.2,0.2,0.3,91340,-118.4396,34.28603,0.057,11.21,24.19,435.93,0,561.2989,486.77,10.8,12.6,0.155,0,2.55,48.66,75.35,5.45,6
6037503105,40.11,3634,"Los Angeles",75.6,14.4,2.3,0.2,6.1,1.3,90604,-118.0345,33.92759,0.046,12.05,18.692,568.28,0,5475.854,507.01,12,0.3,0.085,2,9.2,49.55,55.51,6.11,8.4
6037209820,40.11,2968,"Los Angeles",86.2,2,3.8,0.1,6.6,1.3,90015,-118.2783,34.04721,0.046,12.89,60.69,664.07,0,4084.195,975.87,0.9,6,0.02,0,0,48.31,35.21,5.5,15.2
6037294110,40.11,4140,"Los Angeles",86.3,6.4,1.2,0.1,5,0.9,90744,-118.2604,33.79799,0.042,11.21,26.125,230.13,4.3,10604.13,845.52,3.65,19,8.63,0,6.9,57.57,53.39,4.76,7.9
6075012301,40.11,2734,"San Francisco",21.9,31.7,11.6,0.6,31,3.3,94102,-122.4107,37.78592,0.03,8.697944,106.3,171.2,0,233.1322,671.5,11.4,2.6,1.28,10,0,39.76,122.23,4.84,NA
6077003407,40.1,2914,"San Joaquin",36.8,15.8,15.3,0.4,27.6,4.3,95210,-121.2958,38.00946,0.048,13.44,16.189,546.4,0,562.3011,650.88,0.7,0.75,0.05,6,0,41.22,61.67,6.82,16.6
6037481401,40.09,6061,"Los Angeles",16.1,5.2,0.2,0.1,78,0.5,91776,-118.104,34.08319,0.05,11.21,22.33,776.41,0,5469.855,1095.91,5.1,27.15,0.1,0,3.2,57.27,27.04,5.68,5.2
6073022000,40.08,4186,"San Diego",52.2,7.5,3.3,0.2,34.4,2.4,91950,-117.0872,32.67982,0.04,11.21,48.162,267.03,0,460.252,1806.42,0,7,0,3,0.2,39.57,79.8,6.05,16.6
6037431100,40.08,6629,"Los Angeles",61.2,14.2,13.2,0.2,9,2.2,91016,-117.9972,34.13608,0.053,10.79,15.589,588.97,0,5744.404,1539.81,13.5,30,2.76,2,9.45,63.12,37.78,3.96,9.2
6037502003,40.07,2693,"Los Angeles",84.5,11.8,0.7,0.8,1.2,1,90602,-118.0394,33.96318,0.046,12.05,19.691,514.25,0,6840.9,552.72,21.7,10.95,1.16,0,1.25,53.03,58.61,2.11,9.1
6059087806,40.06,5702,"Orange ",61.7,16,1.6,0.4,18.6,1.7,92804,-117.9717,33.81037,0.046,11.21,11.666,356.46,0.85,11132.79,973.53,0.9,11,0.075,0,0,43.39,59.45,4.37,10.7
6059087901,40.06,3638,"Orange ",44.9,19.3,1.6,0.5,31.8,1.9,90680,-117.9918,33.7993,0.046,11.21,11.68,330.5,0,12081.93,1165.22,11.6,6,0.8,0,5.25,51.42,46.89,4.75,14.1
6071002207,40.05,4461,"San Bernardino",48.4,24.8,22.2,0.1,2.1,2.4,91739,-117.5315,34.09318,0.065,13.31,34.338,657.34,0,7441.262,1611.21,10.2,0.2,3.97,0,18.5,67.46,17.28,5.84,11.7
6037310800,40.05,4909,"Los Angeles",30.1,54,2,0.3,10.3,3.3,91506,-118.3222,34.17415,0.055,12.05,28.51,710.19,0,1685.914,1315.29,48.9,45.35,0.97,8,6,73.19,39.64,4.84,8.9
6013364002,40.04,5518,"Contra Costa",37.5,28.8,12.7,0.3,17.4,3.3,94806,-122.3174,37.99389,0.033,7.859585,17.108,70.6,0.08,652.3912,1079.2,9,29.75,0.275,9,0,41.23,93.76,6.67,15.3
6037104204,40.03,3375,"Los Angeles",73.5,10.2,7.4,0.1,8,0.8,91342,-118.3931,34.29129,0.057,11.21,15.92,665.94,0.08,604.2853,1020.19,4.7,4.5,0.1,0,7,52.91,45.02,4.58,12.1
6087110300,39.99,6710,"Santa Cruz",92,5.2,0.2,0.3,1.3,0.9,95076,-121.7552,36.91144,0.038,5.763686,18.62,432.48,130.53,1.011766,548.19,25,45.1,0.13,14,1.25,47.47,62.57,4.03,9.6
6065041302,39.99,4303,"Riverside ",81.6,11,1.9,0.5,4.2,0.8,92505,-117.477,33.92078,0.062,13.31,9.344,960.39,0,3500.636,543.27,2.45,5.5,0.025,0,0,45.24,43.72,5.76,14.2
6037544002,39.98,3142,"Los Angeles",62.2,12.3,4.5,0.1,18.7,2.3,90810,-118.2179,33.82893,0.042,11.21,26.67,182.06,5.03,7854.697,2605.85,7.75,21.75,1.935,12,6,66.88,72.09,4.07,6.4
6065045502,39.98,3744,"Riverside ",84.3,12.2,1.1,0.3,1,1,92201,-116.2279,33.72095,0.062,8.278764,26.12,360.58,0,0.3091762,427.58,4.1,12,0.1,7,2.5,41.93,63.67,5.61,10.3
6013392200,39.97,10605,"Contra Costa",37.1,15.8,18.2,0.2,25.5,3.1,94806,-122.3543,37.99233,0.033,7.859585,9.01,157.12,0.06,568.9701,341.9,86.2,76.5,8.05,11,15.25,46.15,111.72,6.14,6.9
6059110302,39.97,6033,"Orange ",46.5,28.5,1.5,0.3,20.8,2.4,90620,-118.0111,33.85274,0.046,11.21,27.304,222.54,3.16,6145.705,3047.42,14.5,6,0.16,0,0.6,55.49,48.88,4.73,7.2
6037134522,39.97,3954,"Los Angeles",70,15.5,5,0.2,7.7,1.7,91303,-118.6017,34.20467,0.057,10.37,11.212,618.05,0,384.2103,1238.07,0,12,0.025,2,4,45.42,63.55,4.24,11.1
6067004401,39.97,4122,"Sacramento ",40,21.9,16.8,0.7,16,4.8,95820,-121.4507,38.53117,0.048,9.536303,16.414,789.42,0,161.9447,644.66,0.4,23.5,0,0,0,35.8,98.68,6.16,19.1
6095251802,39.96,2538,"Solano ",24.9,24,23.2,0.3,23.8,3.7,94589,-122.257,38.12615,0.035,7.859585,11.063,164.78,0,1503.621,686.59,2,22,0.75,3,5,38.04,166.73,6.93,14.8
6001422000,39.95,1756,"Alameda ",12.6,43.3,28,0.2,10,5.9,94710,-122.3013,37.85903,0.03,8.697944,32.517,70.6,0,783.5139,2443.1,58.3,236,4.595,12,10.2,58.52,81.29,6.82,12.1
6029006401,39.95,8320,"Kern ",95.1,4,0.1,0.2,0.5,0.2,93241,-118.9121,35.26926,0.065,18.34,7.015,1138.42,1241.07,210.763,344.61,13,0.4,0,0,0,48.68,34.23,5.72,12.3
6013302005,39.94,6592,"Contra Costa",39.1,46.2,6.8,0.8,3.4,3.7,94561,-121.7329,37.99932,0.042,7.859585,21.12,189.25,42.71,182.8515,580.41,3.1,27,2.66,8,0,44.81,92.07,5.37,11.9
6071003401,39.93,7502,"San Bernardino",79,14,4.2,0.2,1.7,0.8,92335,-117.414,34.09947,0.065,12.89,16.438,516.07,0,2952.458,501.59,1,0,0.05,0,0,41.01,62.19,6,17.9
6065043005,39.93,5049,"Riverside ",52.1,39,3.3,0.4,3,2.3,92530,-117.3606,33.70627,0.057,11.63,12.88,431.7,0.01,1126.683,1454.71,0,0,0,6,5.2,45.91,41.03,5.18,13
6065042521,39.92,4922,"Riverside ",64.5,12.9,15,0.3,5,2.2,92553,-117.2272,33.92204,0.065,12.89,13.5,747.77,0,605.4145,616.13,0,2,0,0,0,40.48,75.3,7.38,11.9
6097153200,39.9,7522,"Sonoma ",49.2,35,2.8,1.1,8.8,3.1,95407,-122.7284,38.38805,0.03,6.182866,10.841,729.46,0.16,70.06159,1147.48,8.85,70.5,0.16,4,9.5,46.89,74.08,4.52,9.2
6037113422,39.9,6057,"Los Angeles",42.2,31.6,5.6,0.1,17.6,2.9,91306,-118.581,34.22421,0.057,10.37,14.811,618.05,0,431.6794,1284.49,2.2,8,0.65,0,0,45.99,51.76,6.55,10.6
6107001601,39.9,5587,"Tulare ",85.8,12.8,0.1,0.5,0.1,0.8,93223,-119.2039,36.30275,0.06,16.66,7.629,627.62,6096.71,135.4642,263.36,2,2,0,1,0,42.84,61.55,6.5,19.7
6029002814,39.9,4158,"Kern ",47.4,34.2,11.2,0.3,4.6,2.3,93309,-119.0496,35.33594,0.065,18.76,44.149,743.38,0,48.89547,856.95,0,0,0,0,0,43.59,82.51,5.25,12.3
6037106520,39.9,5837,"Los Angeles",85.4,11.3,1.1,0.3,1.2,0.6,91342,-118.4614,34.30886,0.06,11.21,20.141,618.05,0,751.0127,535.64,1,15.3,2.36,0,0.75,48.78,64.44,5.67,8
6037407601,39.89,4366,"Los Angeles",84.2,4,1.1,0.3,9.7,0.8,91744,-117.9462,34.03841,0.051,11.21,18.82,814.56,0,27130.73,622.62,6,8.6,0,2,0,48.76,68.67,4.76,7.2
6037296902,39.89,3851,"Los Angeles",54,32.8,6.6,0.2,4.2,2.1,90731,-118.2956,33.73445,0.042,11.21,51.9,198.88,0,5071.804,770.32,11.5,13.55,0.47,8,0,51.19,84.98,4.46,6.4
6019003804,39.89,5531,"Fresno ",47.3,23.6,9.3,0.4,16.4,2.9,93722,-119.8713,36.77909,0.062,15.4,32.251,681.2,0.12,2564.08,142.69,0.1,0,0,0,0,43.31,93.23,6.08,14.2
6059011714,39.88,499,"Orange ",70.9,19,2,0,6.8,1.2,92806,-117.852,33.85617,0.048,11.21,21.878,289.09,121.43,76189.63,2297.08,162.2,19,10.695,0,30,71.66,33.66,5.63,5.2
6071002606,39.88,7089,"San Bernardino",68.3,11,12.6,0.3,5.9,1.9,92337,-117.4766,34.0422,0.065,13.73,13.01,649.02,0,6093.064,198.66,9,0.2,0.01,0,3,46.37,47.51,6.64,13.5
6037212304,39.87,1804,"Los Angeles",67.9,10,4.7,0.3,15.9,1.3,90005,-118.2979,34.05985,0.048,12.89,29.76,664.07,0,3015.294,1231.71,8.75,1.05,0,0,0,48.7,38.64,4.85,9.7
6037143200,39.86,3743,"Los Angeles",18.8,61,7.9,0.2,8.1,3.9,91602,-118.3721,34.14944,0.053,12.05,22.346,618.05,0,1409.906,2410.33,3.1,10,0.375,6,4,62.07,34.68,7.17,11.4
6037543702,39.85,7083,"Los Angeles",52,10,4.7,0.3,30.8,2.2,90745,-118.2697,33.81357,0.042,11.21,20.09,182.06,12.81,8167.019,443.7,2.75,16.3,1.46,0,0.5,47.04,60.31,5.64,15.5
6037408631,39.85,5087,"Los Angeles",55.5,11.8,1.2,0.4,29.9,1.2,91745,-117.9584,34.00026,0.048,12.05,22.46,809.9,0,9418.912,1968.46,12.25,2.3,0.135,1,0,56.17,46.47,4.41,8.8
6037603703,39.8,2703,"Los Angeles",42.8,26.4,7.8,0.1,19.8,3.1,90250,-118.3396,33.89826,0.044,12.05,23.509,360.4,80.44,5163.576,1319.97,0,0,0.01,7,2,53.1,77.2,6.03,5.8
6.039e+09,39.79,1288,"Madera ",66.1,32,0.7,0.5,0.3,0.4,93622,-120.3501,36.91934,0.06,12.47,3.142,748.18,1489.55,1466.793,127.09,1.2,3.5,0.01,11,3,53.79,52.86,5.07,17.4
6073005200,39.76,4563,"San Diego",20,52.4,13,0.9,8.7,5.1,92101,-117.1521,32.71553,0.038,11.21,110.8,228.07,0,289.1684,1246.65,13.2,145.5,2.245,5,5.4,57.6,78.38,4.19,4.3
6037301900,39.76,7810,"Los Angeles",14,64.2,1.6,0.1,16.1,4,91206,-118.2464,34.1556,0.051,12.05,20.024,904.35,0,1973.642,2304.47,1.2,0,0.285,3,3,57.47,38.24,4.05,6.6
6107002100,39.76,2499,"Tulare ",56.3,40.6,0.2,0.9,0.7,1.3,93274,-119.439,36.24341,0.062,17.08,5.336,693.02,306.13,96.21019,528.11,0,9,0,1,3.5,49.09,69.89,4.75,12.5
6029003500,39.73,6156,"Kern ",26.2,67.6,0.8,1,2.3,2.1,93268,-119.4611,35.14453,0.06,18.34,4.758,404.52,8.67,1403.468,344.8,5,35,0.3,0,7.5,54.69,34.07,5.49,8.6
6037530003,39.7,2983,"Los Angeles",58.1,22.3,0.1,0.1,17.8,1.6,90640,-118.089,34.02863,0.046,12.05,17.507,763.18,0,9242.236,1348.29,24,19.05,0.05,6,5.7,64.01,50.42,4.48,8.8
6037601001,39.7,2154,"Los Angeles",19.4,3.7,70.8,0.2,2.7,3.2,90301,-118.3487,33.96433,0.046,12.05,33.441,172.72,0,3301.338,657.7,1.1,3.75,0.11,0,3.7,44.39,73.99,5.8,12.2
6073012600,39.69,5047,"San Diego",75.6,15.3,2.7,0.4,3.9,2.1,91910,-117.1033,32.62054,0.04,11.63,14.407,265.88,0,909.4421,1234.76,8.7,112.75,2.625,4,0.2,49.07,50.92,4.55,14.3
6071003803,39.69,4732,"San Bernardino",74.6,11.9,10.6,0.2,1.3,1.5,92376,-117.3642,34.11296,0.065,12.89,13.969,760.75,0,1863.66,521.59,0,0,0.05,0,0,41.82,84.92,3.9,13.5
6001405401,39.68,3957,"Alameda ",21,11.6,19.3,0.4,44.3,3.5,94606,-122.2495,37.79654,0.03,8.697944,49.326,70.6,0,334.971,295.33,11.4,25.3,0.55,15,0,39.7,97,6.77,12.9
6001440301,39.68,7312,"Alameda ",34.5,17.7,5.7,0.2,37.4,4.5,94587,-122.0428,37.60119,0.035,8.697944,31.993,160.39,0,712.2038,1105.58,15,77.75,2.81,2,21.75,52.31,65.2,7.23,6.9
6099002701,39.67,3811,"Stanislaus ",44.2,44.1,1.9,0.8,6.2,2.8,95351,-120.9517,37.61563,0.053,12.89,19.055,1097.47,0,1029.921,565.18,0.7,0,0.075,6,2.75,51.2,72.67,2.93,13
6059088501,39.67,6785,"Orange ",53.2,16.1,0.7,0.2,27.8,1.8,92843,-117.9263,33.77431,0.046,11.21,14.767,380.91,0,35596.01,1860.53,4.3,10.5,0.075,0,3.5,49.83,46.18,4.44,10
6073003303,39.66,4193,"San Diego",71,4.2,14.6,0.2,7.9,2.1,92113,-117.0986,32.69281,0.038,11.21,36.436,316.59,0,435.164,1960.31,1,1,0.025,2,0,38.14,85.65,6.56,21.7
6059001201,39.65,5505,"Orange ",80.6,12.5,1.7,0.2,3.5,1.3,90631,-117.9532,33.93248,0.046,11.21,8.023,614.96,0,7040.751,756.76,0.5,6.5,0.05,7,3.75,47.24,53.99,5.23,7.8
6001406201,39.64,4649,"Alameda ",49.2,3.1,15.5,0.3,30.7,1.3,94601,-122.2307,37.78504,0.03,8.697944,43.222,70.6,0,330.7136,236.09,8.6,29.3,0.175,11,0,36.86,110.47,6.2,18.7
6037115404,39.63,2913,"Los Angeles",51.4,24.3,7.1,0.1,14.3,2.8,91324,-118.5417,34.22556,0.06,10.37,12.591,618.05,0,488.6633,1355.84,3.05,10.75,0.825,3,0,49.7,41.83,7.55,8
6031001701,39.63,9142,"Kings ",91.1,6.9,0.5,0.2,0.6,0.6,93204,-120.0793,35.90484,0.057,12.13,1.238,445.79,9.54,1002.056,290.08,0,6,0,0,9,40.99,35.67,4.95,18.1
6071006201,39.62,3583,"San Bernardino",58.6,26.8,10.4,0.4,1.7,2.1,92404,-117.2668,34.14267,0.068,12.05,15.52,797.98,0,833.5788,929.62,12,0,0,0,0,46.59,119.48,3.8,10.7
6081604200,39.61,4170,"San Mateo",56.9,14.9,0.9,0.5,23.1,3.7,94066,-122.4062,37.62734,0.03,8.697944,38.197,563.88,0,122.5365,2183.24,24.8,68.3,0.27,10,12,58,66.65,3.85,8.8
6077003406,39.6,3700,"San Joaquin",33.9,13.6,16.5,0.3,29.9,5.7,95210,-121.3028,38.02472,0.048,13.44,12.967,444.58,0,699.1507,647.52,0,1.5,0,1,0,34.11,90.28,7.78,25
6065042517,39.6,3278,"Riverside ",62.6,15.9,14.2,0.1,5.1,2.2,92553,-117.2132,33.9119,0.065,12.89,13.5,747.77,0,539.3345,509.66,0,0,0.025,0,0,39.37,61.48,8.12,12.7
6037131020,39.6,5698,"Los Angeles",62.9,21.3,2.7,0.1,11.1,2,91335,-118.5395,34.20018,0.06,10.37,12.431,618.05,0,494.2862,1033.07,6.25,6,0,3,0.2,43.7,75.99,5.76,6.3
6095251901,39.57,5072,"Solano ",21.2,18.1,32.4,0.3,22.6,5.4,94589,-122.2406,38.1366,0.035,7.859585,10.784,166.14,0,1478.383,1103.25,2,10,1,4,5,39.25,202.75,5.58,22.5
6059088802,39.57,5551,"Orange ",32.2,14.9,1,0,50.5,1.4,92844,-117.9804,33.76556,0.046,11.21,17.9,449.45,0.25,19267.01,2175.7,0,8.75,0.1,0,0,47.52,38,5.96,9
6.107e+09,39.57,6717,"Tulare ",57.2,39.5,0.3,0.3,1.7,1.1,93618,-119.446,36.52818,0.065,15.4,6.579,1030.65,3654.29,532.0219,276.08,12.1,13,0.26,2,5.65,64.58,40.8,4.04,9.6
6071004603,39.54,5717,"San Bernardino",45.7,30.7,15.1,0.5,5.4,2.6,92407,-117.3081,34.15663,0.068,12.05,21.936,493.98,0,1142.685,509.54,23.2,0,0.01,0,0,43.88,84.06,6.4,11.8
6053014102,39.54,2259,"Monterey ",28.3,31.7,15.4,0.4,15.9,8.3,93933,-121.8006,36.6645,0.035,5.344507,3.76,610.2,330.51,0.6217913,924.52,20.2,71.85,0.05,15,7.85,49.28,56.98,4.59,11.2
6037404301,39.53,5665,"Los Angeles",86.7,7.3,1.8,0.3,3.2,0.6,91702,-117.9041,34.12753,0.055,11.21,20.64,442.88,0,4913.368,1465.31,1,47.8,0.01,0,0,47.34,66.74,4.31,10
6037199120,39.52,4086,"Los Angeles",72.5,2.4,1.1,0.4,23,0.6,90031,-118.1997,34.07007,0.046,12.89,28.237,441.38,0,5420.404,658.08,0.8,11.5,0.21,13,0,52.86,43.94,3.61,11.6
6037197200,39.52,3757,"Los Angeles",54.5,3.3,0.6,0.2,40.2,1.1,90031,-118.2344,34.09076,0.046,12.89,28.12,621.41,0,3943.899,3572.3,29.5,8.75,0.485,8,2.95,68.11,45.01,3.56,6.4
6037550202,39.52,5496,"Los Angeles",71.5,15.5,3.9,0.4,6.9,1.7,90650,-118.0897,33.92128,0.046,12.05,26.938,570.73,0,5527.727,1434.71,4.4,0,0.12,0,0.2,48.19,62.88,4.59,7.9
6037503902,39.52,4636,"Los Angeles",44.7,39.9,2.2,0.2,11,2,90638,-118.0186,33.88445,0.046,11.21,24.618,201.73,0,5794.647,1289.34,13.5,74,4.755,8,0.3,58.85,39.74,6.8,8.1
6071001804,39.51,5145,"San Bernardino",56.6,20.5,6.7,0.2,14.2,1.7,91761,-117.644,34.02486,0.062,12.89,27.954,840.14,0,6165.52,2124.51,1,5,0.025,0,2.5,59.22,43.11,4.66,9.4
6037117408,39.51,2830,"Los Angeles",82.5,7.1,4.6,0,4.2,1.6,91343,-118.4704,34.22485,0.057,11.21,26.256,618.05,0,676.5756,3088.87,0,1.5,0.045,0,0,44.73,48.2,5.17,18.1
6073002501,39.5,5504,"San Diego",61.9,11.6,8.8,0.1,15.3,2.2,92105,-117.1096,32.74004,0.04,11.21,24.13,228.07,0,223.0196,2833.38,8,0,0.05,0,4,40.77,74.74,5.35,15.9
6099000807,39.5,3694,"Stanislaus ",33.1,51,2.7,0.5,9.1,3.6,95356,-121.0406,37.68587,0.053,12.89,23.74,826.14,15.15,1407.958,580.05,0,0,0,0,0,47.25,67.87,5.5,14.8
6047001902,39.48,2572,"Merced ",68.6,28.7,0.5,0.2,1.2,0.8,95333,-120.2255,37.22345,0.057,12.47,2.991,758.6,386.14,408.9685,95.27,4,6,0,4,2,49.23,37.17,3.61,19.7
6077005106,39.46,6017,"San Joaquin",32.6,48.7,4.8,0.5,9.2,4.2,95337,-121.2429,37.73214,0.051,12.47,5.589,870.03,2836.52,549.7851,136.3,0,6.3,0,21,2.2,51.76,73.34,4.87,13.6
6065049500,39.46,8421,"Riverside ",89.6,7.4,1,0.3,1.2,0.5,92201,-116.2107,33.7099,0.062,8.697944,11.7,360.58,0.16,0.4254245,383.99,6.25,18,0.1,7,4.2,42.97,63.67,4.81,12.4
6.077e+09,39.45,3043,"San Joaquin",38.1,43.5,7.7,1.1,5.1,4.6,95203,-121.3058,37.96134,0.046,13.44,18.46,278.76,0,613.4573,463.01,24.1,47.75,0.025,15,0.3,49.86,181.75,4.31,10
6037432300,39.44,3951,"Los Angeles",52.8,10.3,0.4,0.1,35.1,1.3,91731,-118.0461,34.08664,0.05,11.21,20.62,800.49,0,5599.61,811.97,44.25,64.25,0.5,0,0.5,59.54,39.87,5.48,6
6037481103,39.43,5350,"Los Angeles",39.3,5.9,0.4,0.2,53,1.2,91776,-118.0983,34.09346,0.051,11.21,22.33,611.63,17.69,4957.211,895.55,13.3,63.3,0.025,0,2.7,61.22,28.09,6.16,5.8
6037219500,39.43,1737,"Los Angeles",19.4,3.6,54.6,0.2,18.9,3.3,90016,-118.3406,34.02092,0.046,12.47,25,664.07,0,2359.741,1294.03,4,32.25,0.01,0,0.5,51.95,87.48,5.63,15.4
6019004212,39.42,10762,"Fresno ",37.7,36.5,10.7,0.7,11.2,3.3,93722,-119.869,36.81508,0.06,15.4,26.648,681.2,0,2663.716,478.9,1,13,0.125,0,0,50.46,58.91,6.14,12.2
6037650901,39.42,5928,"Los Angeles",31.7,42.9,2.5,0.2,18.6,4.1,90501,-118.3181,33.83824,0.042,12.05,17.03,412.29,0,13418.99,872.87,90.75,51.05,6.495,3,6.75,62.19,59.34,5.09,9.9
6037553000,39.41,4825,"Los Angeles",69.9,17.6,3.7,0.2,7.4,1.3,90650,-118.1041,33.89458,0.044,12.05,26.947,364.52,0,5498.682,2319.22,1,3,0.7,3,0,50.57,61.02,5.94,8.1
6019004001,39.41,7248,"Fresno ",65.8,25.7,0.4,0.5,6.3,1.3,93630,-120.0783,36.73483,0.062,14.57,9.113,341.17,872.68,1369.45,264.59,0.4,7.5,0.05,0,12,49.97,55.46,3.91,11.2
6059063604,39.41,3835,"Orange ",57.7,35.9,0.8,0.1,4,1.5,92627,-117.9374,33.63832,0.044,10.37,16.81,189.66,0,5948.986,819.15,110,44,3.075,1,3.5,52.92,39.47,5.93,7.9
6037543604,39.4,5620,"Los Angeles",34.6,9.1,5.3,0.1,47.8,3.1,90745,-118.2795,33.80954,0.042,11.21,20.01,182.06,81.06,14358.78,1279.31,2.75,6.05,1.15,0,1,52.75,60.31,9.59,13.8
6037302004,39.39,4214,"Los Angeles",15.7,61.3,1.1,0.1,17.5,4.3,91206,-118.2388,34.14885,0.051,12.05,17.308,904.35,0,2053.267,1514.31,3,0.3,0.235,2,0.3,52.21,38.24,2.42,13
6065042409,39.38,3299,"Riverside ",52.3,24.1,17.5,0.2,3.5,2.4,92557,-117.2524,33.95671,0.065,12.89,15.28,747.77,0,710.8745,683.32,2.25,0,0,0,0,42.82,59.49,8.47,15
6001437200,39.37,6755,"Alameda ",27.1,22.8,12,0.3,33.2,4.6,94545,-122.1116,37.64317,0.033,8.697944,37.689,58.51,0,988.4226,798.09,30.55,51.75,0.605,0,6.75,46.81,116.22,5.38,7.9
6037310701,39.35,2361,"Los Angeles",16.4,66.1,1.5,0.1,12.1,3.8,91502,-118.3128,34.18539,0.055,12.05,13.818,710.19,0,1651.298,1725.09,35.9,41.3,0.885,6,3.3,67.84,24.02,5.44,5.5
6029001801,39.35,5579,"Kern ",39.7,43.9,9.6,0.5,3.8,2.5,93309,-119.0495,35.36015,0.065,18.76,49.64,772.89,0,86.87691,1095.7,2,0,0,0,0,47.26,82.51,5.91,8.6
6037117520,39.34,4052,"Los Angeles",86,3.8,4.1,0.1,5.2,0.8,91343,-118.4622,34.23009,0.057,11.21,18.583,618.05,0,646.8163,789.49,0.5,0,0,0,0,37.34,80.01,5.84,15.2
6071009913,39.33,6068,"San Bernardino",53.3,29.3,12.4,0.5,1.7,2.9,92395,-117.288,34.51478,0.065,7.021225,14.89,457.36,0.01,36.58916,797.52,0,7.8,0.1,3,0.25,35.88,106.1,6.96,24
6037222700,39.32,3748,"Los Angeles",11.6,46.6,4.2,0,31.7,5.9,90007,-118.2857,34.02092,0.046,12.89,41.19,664.07,0,3827.585,2311.64,1.2,0,0.5,0,0,52.96,25.28,NA,25.2
6065043001,39.32,5593,"Riverside ",60.1,32.5,3.2,0.3,1.7,2.1,92530,-117.3167,33.64838,0.057,10.79,10.727,431.7,0,502.1832,824.39,1,7,0.15,6,2.5,46.07,44.87,3.77,12.8
6065041405,39.32,4096,"Riverside ",58.8,32,2.7,0.4,4.3,1.8,92503,-117.4885,33.89253,0.062,12.89,34.75,954.03,0,3812.608,1740.19,0,0,0.075,0,0,52.95,59.41,4.13,15.4
6099003500,39.31,10720,"Stanislaus ",61.4,32.9,2,0.4,1.7,1.6,95360,-121.0296,37.31336,0.055,12.89,7.661,519.79,174.87,19.29142,199.12,11,19.5,0,13,0,47.93,48.79,4.75,18.6
6037535804,39.3,5498,"Los Angeles",97.5,1.7,0.3,0.1,0.1,0.3,90280,-118.2034,33.9476,0.044,12.05,18.53,495.26,0,6695.844,790.73,10.7,4,0.085,0,0,43.97,46.23,4.48,9.7
6071002101,39.3,4399,"San Bernardino",65.1,17.9,9.9,0.4,4.8,1.8,91730,-117.6243,34.09879,0.065,12.89,18.034,790.07,1.19,4395.357,672.62,9.2,0,0.03,0,0,52.82,37.28,6.09,16.5
6073010013,39.27,5484,"San Diego",97.3,1.7,0.3,0.1,0.3,0.2,92173,-117.0475,32.55555,0.035,14.99,15.188,228.07,0.23,836.1618,810.48,0,13,0.01,14,0,41.46,59.8,4,21.5
