"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Poverty","Unemployment"
6087110502,21.16,6088,"Santa Cruz",85.2,11.7,0.2,0.1,2,0.9,95076,-121.769617,36.9300262,0.038,6.18286598,9.816,363.32,181.83,0.980656039,740.83,0,32.6,0.1,5,0,34.38,32.61,5.15,54.4,8.9
6073008359,21.16,3975,"San Diego",19.6,31.2,5.9,0.4,38.1,4.8,92126,-117.1204728,32.9103179,0.044,9.53630303,12.25,228.07,0,91.89494576,2783.63,17.75,0,0.325,1,2,39.26,35,4.5,32.9,7.9
6073020028,21.16,3479,"San Diego",82.4,9,2.4,0.2,5.2,0.8,92069,-117.1700975,33.1418052,0.046,10.37,18.14,193,0,71.8993844,619.05,0.7,0,0.1,4,0,29.85,24.94,5.01,79.8,8.2
6037117301,21.16,3851,"Los Angeles",32.5,45.2,5,0.2,14.4,2.7,91343,-118.4896512,34.2421587,0.057,10.79,19.32,618.05,0,557.440855,1047.36,0,3,0.1,0,0,41.31,80.01,3.45,13.9,9.6
6055201005,21.14,2418,"Napa ",25.6,38.4,5.9,0.5,24.8,4.8,94558,-122.2872835,38.2049238,0.035,7.85958451,10.359,719.95,19.26,1209.225398,641.88,7,1.5,0.625,3,18.5,49.15,41.15,4,16.4,7.7
6037702501,21.13,4625,"Los Angeles",16.4,63.4,3.1,0.1,12.5,4.5,90232,-118.3963576,34.0146198,0.046,12.05,33.28,491.64,0,1780.293593,828.45,8.1,16.5,0.235,9,10.2,61.83,30.81,4.5,13.9,5.1
6073013503,21.13,5776,"San Diego",30.7,47.1,11.9,0.5,5,4.8,91977,-116.9812065,32.73925,0.044,11.21,8.401,349.96,0,131.2424167,830.99,0,2,0.1,0,0,28.03,67.95,6.11,29.5,15.9
6037503301,21.13,3394,"Los Angeles",62.6,33.4,0.4,0.2,2.2,1.3,90603,-118.0151414,33.9480802,0.046,12.05,11.78,514.6,0,5977.99481,627.48,0.5,0,0.05,0,0,35.81,45.1,5.26,18.5,10.1
6065042739,21.13,7097,"Riverside ",30.6,48.7,6.8,0.4,8.9,4.5,92584,-117.1551086,33.6550902,0.06,8.69794377,7.386,747.77,0.01,333.2253153,995.26,0,0,0.1,0,0,35.33,36.36,4.27,24,12
6083001704,21.13,2565,"Santa Barbara",56.7,39.7,0.5,0.2,2,0.9,93013,-119.4905106,34.3882739,0.044,9.53630303,3.075,543.4,113.16,13.69846903,698.06,0,18,0.61,7,3.5,46.03,34.45,5,21.6,7.1
6085502910,21.12,3656,"Santa Clara",26.8,52.5,2.5,0.3,13.6,4.3,95118,-121.8839525,37.2515075,0.038,10.37,18.784,479.23,0,74.46523669,1330.91,0,4.5,0.1,4,0,35.27,33.09,6.74,18.6,8.6
6059001503,21.11,5099,"Orange ",33.1,55.6,1.1,0.3,7.3,2.6,92821,-117.908263,33.9153573,0.046,11.21,10.867,565.79,0,24458.07277,977.62,23,3.3,0.78,0,8.7,54.36,26.21,2.42,26.6,8.8
6075022803,21.11,4595,"San Francisco",52.8,33.3,1.2,0.2,9.9,2.6,94110,-122.4120842,37.7558368,0.03,8.69794377,87.274,171.2,0,215.3192643,598.66,2.6,19.3,0.375,0,0,33.29,57.85,4.28,29.8,8.8
6083002303,21.11,6765,"Santa Barbara",88.4,5.6,0.4,0.1,4.8,0.7,93458,-120.4445191,34.9641603,0.035,4.50614746,11.26,284.33,49.57,61.52666354,514.97,1,7.5,0.02,8,0,29.31,44.96,4.79,59,10.3
6095250502,21.09,3128,"Solano ",13.9,35.6,21.2,0.3,23.2,5.8,94591,-122.2038733,38.089461,0.035,7.85958451,16.706,278.46,0,1360.152722,629.24,1,2.8,0,0,0.2,24.01,93.58,6.09,44.1,17.5
6083001604,21.09,5190,"Santa Barbara",47.5,48.3,0.6,0.3,1.8,1.5,93013,-119.5217962,34.3968141,0.044,9.53630303,4.148,468.71,44.92,12.43278035,922.99,0,16.5,0.15,9,8,46.11,37.05,3.59,40.9,6.3
6037800204,21.08,6740,"Los Angeles",5.5,81.8,1.2,0.1,7.7,3.8,91302,-118.6661486,34.1466066,0.055,10.37,10.944,513.66,0.14,366.2872402,3267.27,0,33,0.3,15,1.75,55.82,22.78,4.42,20.9,7.7
6067008141,21.08,6799,"Sacramento ",27.1,60.5,5,0.6,3.3,3.5,95610,-121.2813011,38.6841182,0.053,8.69794377,12.97,349.18,0,37.85168326,844.66,0,3.75,0,0,0,26.07,56.34,5.61,51.9,10.3
6037574202,21.07,2161,"Los Angeles",28.6,55.9,5.5,0.3,6.6,3.2,90815,-118.1432883,33.8018724,0.042,11.21,25.99,285.61,16.1,8508.323554,2280.75,31.8,63.3,0.775,0,2.5,64.93,28.65,3.41,31.6,4.4
6059088202,21.06,3005,"Orange ",28.8,33.8,1.4,0.1,33.4,2.5,92840,-117.955544,33.795374,0.046,11.21,11.191,380.21,0,19868.60116,673.15,0,1,0,0,0,32.51,35.97,4.9,28,12
6075033204,21.06,3821,"San Francisco",15.9,38.8,6.2,0.5,33.5,5.1,94132,-122.4804118,37.7196259,0.03,7.85958451,35.403,171.2,0,133.407263,753.2,0,5,0.1,2,0,27.05,38.59,5.93,51.7,16.8
6013339002,21.06,5574,"Contra Costa",12.6,67.3,2.6,0.1,13.4,3.9,94596,-122.0630149,37.9062665,0.038,7.85958451,24.341,68.48,0.01,659.4836405,1947.98,21,27,0.1,1,2.75,44.21,31.5,4.7,27.2,5.9
6085512308,21.06,7006,"Santa Clara",23.6,56.1,1.4,0.2,14.5,4.1,95037,-121.6188759,37.1535256,0.04,9.1171234,23.468,475.81,837.3,31.79379438,1526.43,16.55,1.5,0.31,4,2.8,52.56,40.1,3.95,17.7,6.2
6073019207,21.05,8416,"San Diego",43.3,47.8,2.4,0.3,4.2,2,92084,-117.2039111,33.2338179,0.046,9.1171234,4.426,205.09,306.22,33.00189475,352.86,0,15,0.01,7,2,34.56,40.78,4.53,50.2,6.3
6059052418,21.05,12096,"Orange ",11.4,35.6,2.6,0.1,45,5.4,92620,-117.755003,33.6919703,0.048,9.1171234,39.884,376.93,6820.91,9756.621539,1526.34,12,2,0.05,0,1.2,57.15,20.6,5.11,23.8,7.3
6073016503,21.05,2784,"San Diego",21.5,64.4,5.5,0.5,3.4,4.7,92021,-116.9554309,32.8220794,0.044,11.21,18.63,314.14,0,135.5784272,913.16,2.25,11.25,0.145,0,0,36.45,46.89,4.06,44,8.9
6037503702,21.05,5040,"Los Angeles",48.9,43.3,1.6,0.2,4.4,1.5,90604,-117.9846208,33.9221904,0.046,11.21,9.506,516.39,0,6024.618569,771.77,0,0,0,7,0,37.29,55.63,3.02,26.1,7.7
6037432000,21.04,8182,"Los Angeles",16.1,25.7,0.9,0.1,55.6,1.6,91780,-118.0547526,34.1023093,0.051,11.21,20.174,888.81,1.8,5029.828721,700.55,4.3,9.75,0.01,0,1.2,53.16,22.11,3.95,19.7,4.2
6029002807,21.04,3894,"Kern ",18.3,69.7,4.2,0.4,5,2.4,93309,-119.0825787,35.3457879,0.062,18.76,25.353,856.46,0,467.5725236,651.29,0,0,0,0,0,43.52,82.51,3.9,9.7,4.5
6007000700,21.01,4694,"Butte ",10.4,80.4,1.5,0.6,3.2,3.9,95926,-121.8390356,39.7420778,0.048,9.53630303,21.7,269.83,0.55,8.884188743,766.25,78.4,27.6,0.55,1,0,45.98,46.71,2.09,46.1,8.1
6037900506,21.01,4352,"Los Angeles",39.5,22.4,31.3,0.3,2.8,3.7,93535,-118.1012713,34.681794,0.062,6.18286598,7.851,352.39,0,10.83758807,457.92,0,0,0.1,0,0,21.29,128.7,8.13,57.2,10.9
6073002905,21,4022,"San Diego",23.1,52,10.5,0.3,9.7,4.4,92115,-117.0496451,32.7711381,0.042,10.79,15.55,321.38,0,138.1141182,1761.89,0,18,0.01,3,0,34.97,31.55,5.22,37.5,12.7
6037430724,21,4812,"Los Angeles",10.7,21.3,1.8,0.1,64.1,2,91007,-118.0591183,34.127054,0.051,10.37,11.29,869.15,0,4054.517517,1026.66,0.4,3.75,0.05,0,0,41.36,14.78,5.26,34.4,6.1
6037403406,21,2796,"Los Angeles",21.1,20.3,1.8,0,53.7,3.1,91789,-117.8556711,34.0450793,0.055,11.63,19.803,475.45,7.2,14527.48146,613.42,4,0,0.05,0,0,47.36,25.2,3.03,28.8,6.3
6065043315,20.99,2073,"Riverside ",26.6,67.3,1.4,1.1,1.6,1.9,92544,-116.9264553,33.7338091,0.062,7.02122524,5.352,730.32,20.06,2019.533923,200.86,0,0,0,0,0,32.27,59.1,3.79,31.7,10.7
6037400403,20.99,3815,"Los Angeles",32.2,54,3.3,0.2,7.7,2.6,91773,-117.8007925,34.1467498,0.06,10.37,12.736,640.19,1.45,3586.680981,1282.11,0,1.5,0.05,0,1,46.68,30.09,4.78,20.8,13.8
6059075506,20.99,3437,"Orange ",27,54.1,1.6,0.5,13.5,3.3,92780,-117.8072725,33.7419279,0.048,10.37,8.038,356.83,0.02,38653.97282,611.07,0.2,21.5,0,0,0,36.05,36.87,5.86,17.7,7.7
6037275311,20.98,4993,"Los Angeles",28,43.5,3.2,0.1,21.2,3.9,90066,-118.4233089,33.9882746,0.046,12.05,28.713,588.45,0,1852.070842,1153.65,1.1,24.05,0.55,17,0,58.2,34.35,3.5,24.7,5
6047001801,20.98,4288,"Merced ",29.6,48.2,3.2,0.6,15.5,2.9,95340,-120.4372681,37.3461289,0.057,12.89,6.634,659.75,39.31,8.351247781,273.01,0,0,0,0,0,33.76,180.71,3.15,15.9,28.8
6073003202,20.97,4551,"San Diego",66.9,14.7,5.5,0.1,10.7,2.1,92139,-117.0643688,32.6719721,0.04,11.21,20.06,321.69,0,394.7071662,803.42,2,0,0,0,0,29.65,51.84,4.21,46.6,12.9
6065042724,20.97,3182,"Riverside ",35.6,43.3,7.4,0.3,9.4,4.1,92584,-117.1494297,33.6962146,0.062,9.95548266,11.78,747.77,8.35,358.9347409,243.69,0,2,0,0,1,37.84,34.5,3.7,24.1,12.6
6097151900,20.97,3158,"Sonoma ",25,65.4,2.5,0.9,2.5,3.7,95404,-122.7083509,38.43518,0.03,6.18286598,27.94,231.46,0,55.97182734,1122.22,0,73.75,2.1,4,1,38.22,40.43,3.56,53.9,11.5
6001408400,20.97,3323,"Alameda ",37.9,3,51.2,0.5,5.2,2.3,94605,-122.1709595,37.7646056,0.03,8.69794377,19.253,70.6,0,388.1803913,268.99,0,16,0.01,0,0,19.91,170.91,8.33,64,16.8
6073008510,20.97,6626,"San Diego",22.5,48.7,5.4,0.4,18.6,4.5,92111,-117.1629093,32.8083089,0.042,9.53630303,27.399,228.07,0,148.8244028,1643.08,3.75,3.5,0.235,0,0.2,36.64,59.97,4.26,34.3,8.4
6019004303,20.96,4162,"Fresno ",14.3,76.1,2.3,0.4,4.7,2.2,93711,-119.8307726,36.8155701,0.062,15.4,23.202,681.2,0,2582.778277,449.69,0,5.6,0,0,0,43.87,46.54,6.36,20.9,4.8
6045010500,20.95,4439,"Mendocino ",34.2,59.1,0.5,1.6,1.8,2.7,95437,-123.8014847,39.4312988,0.035,NA,2.857,303.5,0,0,892.33,15,17.1,0,3,0.5,26.98,72.7,5.74,52.9,8.7
6059099508,20.95,4500,"Orange ",21.8,68.2,0.6,0.5,5.8,3,92649,-118.0488803,33.7249161,0.044,11.21,12.576,236.83,0,10219.97203,528.98,2.1,7.5,0.02,10,0,39.07,25.28,4.82,29.5,10.9
6093000701,20.95,3755,"Siskiyou ",5.7,87.1,0.4,2.2,0.8,3.8,96097,-122.6745712,41.6608649,0.044,7.85958451,0.66,583.65,0.13,0.019147158,184.71,16,44.5,0,8,16.5,37.15,41.98,NA,34.7,13.1
6085503804,20.94,4980,"Santa Clara",27.4,15.2,3.6,0.2,51.2,2.4,95133,-121.8449069,37.3758853,0.038,10.37,18.509,479.23,0,230.1882596,1528.36,0,0,0.01,0,0,29.68,32.81,5.73,27,10.4
6071002015,20.94,4777,"San Bernardino",33.5,53.5,4.2,0.3,6.1,2.3,91701,-117.6071663,34.1271062,0.065,12.89,14.06,510.06,0,2991.088977,734.67,0,0,0,0,0,39.44,33.16,2.43,27.7,10
6001428500,20.93,3183,"Alameda ",9.3,45.6,6.7,0.3,31.2,6.8,94501,-122.2593887,37.7601324,0.03,8.69794377,39.117,70.6,0,305.4344837,455.95,0.1,2.1,0.2,10,0,30.25,61.42,5.41,18.2,9.9
6095250604,20.93,3842,"Solano ",12,27.8,18.2,0.3,35.9,5.9,94591,-122.2185562,38.0673887,0.035,7.85958451,13.88,173.74,0,1348.115514,2270.83,5.25,0,0.05,12,0,34.29,93.65,4.18,16.6,10.7
6085509202,20.92,4480,"Santa Clara",21.9,46.4,1.5,0.2,26.5,3.5,94043,-122.0838765,37.4059095,0.035,9.95548266,24.05,277.4,0,237.7781521,1320.97,75,127.1,0.185,5,0,47.27,21.29,6.82,15,4.4
6037920042,20.92,6769,"Los Angeles",28.7,47.7,6.3,0.4,12.8,4.1,91321,-118.4712318,34.3970565,0.065,9.95548266,28.084,549.54,0,31.10347939,1427.59,0,0,0.1,2,0.1,40.79,34.4,4.58,20.8,5.1
6037273100,20.91,2197,"Los Angeles",22.2,66.5,2.1,0.1,6.1,3,90291,-118.4597985,34.0034867,0.046,12.05,27.906,580.95,0,1537.45416,1088.53,3.4,4.25,0.02,5,2,51.15,27.72,6.47,10.7,2.9
6029003805,20.91,8774,"Kern ",23.6,63.3,1.9,0.6,7.9,2.7,93312,-119.1199953,35.4102215,0.062,18.76,20.221,860.56,0.41,504.8886105,NA,0,0,0,0,0,47.63,30.35,4.76,14.2,9.9
6061020300,20.9,4520,"Placer ",12.3,81.9,0.6,0.6,1.1,3.4,95603,-121.0748502,38.9052966,0.055,7.85958451,7.105,67.46,0.94,0.973389019,787.65,12.75,22.55,0.11,1,2,37.66,44.67,5.33,26.9,11.9
6037267800,20.89,2917,"Los Angeles",8.7,66.7,1.8,0.2,16.7,6,90064,-118.4306811,34.03958,0.046,12.05,31.623,588.45,0,1508.270978,2431.89,0.9,15.3,0.11,0,1.75,53.05,21.49,5.42,15.1,4.5
6065044605,20.89,4803,"Riverside ",43.2,36.2,14.6,0.4,3.4,2.2,92262,-116.5474414,33.863302,0.068,6.60204561,6.191,566.31,0,77.88786387,444.44,0,0,0.1,0,0,25.15,55.82,5.18,49.2,15.4
6037296402,20.89,3091,"Los Angeles",52,38.2,2.9,0.4,3.4,3.1,90732,-118.3038543,33.7465608,0.042,11.21,34.196,419.71,0,5506.00169,667.5,0.65,4.5,0.135,8,1.2,47.65,40.39,3.69,23.5,11.2
6097151305,20.88,5405,"Sonoma ",36,53.4,2.2,0.4,4.5,3.5,94928,-122.7067009,38.3433893,0.03,6.18286598,14.665,458.84,0,120.7211904,884.11,0.2,13.8,0,4,6,31.22,50.04,4.78,46.8,5.9
6085508601,20.88,3668,"Santa Clara",19.6,43.9,0.8,0.2,31.2,4.3,94086,-122.0409973,37.375919,0.035,10.37,22.67,434.07,0.11,268.0568098,614.12,20.5,30.25,0.975,0,0,44.35,23.53,6.38,18.3,6.5
6097152903,20.88,5114,"Sonoma ",52.7,31.2,4.2,1,8.3,2.6,95403,-122.7481349,38.4573447,0.03,6.18286598,21.68,231.46,0,50.74470092,502.86,0,17.6,0.035,4,0.5,25.02,48.92,5.14,60.6,12.9
6001409700,20.87,4696,"Alameda ",39,2.7,49.1,0.3,6.6,2.3,94605,-122.1658929,37.7564187,0.03,8.69794377,28.633,70.6,0,403.562997,200.83,0,3.25,0.05,0,0,20.19,137.04,6.85,54.7,14.6
6081610800,20.86,4721,"San Mateo",67.3,21.5,2.3,0.1,6,2.8,94061,-122.2260081,37.4700717,0.033,9.53630303,17.8,98.27,7.82,145.3768736,576.09,6.15,6.1,0.01,0,0.2,29.64,52.14,5.24,43.1,5
6037431002,20.84,3163,"Los Angeles",26.3,53.4,5.3,0.2,11.8,3.1,91016,-117.9843329,34.1447913,0.053,10.79,6.072,430.74,0,5239.952835,530.7,10.5,25.75,2.645,2,2.25,50.18,22.86,2.88,26.2,15.4
6071007404,20.84,4406,"San Bernardino",28.6,54.2,9,0.5,4.3,3.3,92346,-117.2065853,34.1432143,0.068,11.63,14.14,620.97,0,550.1681118,333.72,0,0,0,0,0,33.3,59.43,5.45,23.2,8.4
6065043220,20.83,4594,"Riverside ",38.3,43.8,3.7,0.5,9.5,4.2,92592,-117.1342075,33.5040499,0.057,6.18286598,19.883,887.92,0,201.9235888,600.44,0,0,0,8,0,35.91,16.77,6.13,36.8,13.2
6037920332,20.83,2337,"Los Angeles",16.8,73,2.4,0.6,5.3,1.8,91321,-118.5139837,34.3831933,0.065,10.37,15.575,597.41,0,33.64670389,1428.66,0,4,0.025,0,1,39.28,31,3.48,16.3,12.9
6037265700,20.83,4720,"Los Angeles",4.4,81.8,1.9,0,7.6,4.2,90024,-118.4236856,34.0632,0.046,12.05,26.837,586.17,0,1442.368359,1175.26,16,9,0.125,0,0,51.11,12.55,5.62,15.4,4.5
6075025900,20.82,4261,"San Francisco",18.7,18.5,10.1,0.1,49.1,3.4,94134,-122.4105033,37.7234533,0.03,8.69794377,75.829,171.2,0,195.6085642,337.52,3.2,0,0.15,9,1.45,32.8,58.91,4.83,16.1,8.6
6085508004,20.82,6090,"Santa Clara",7.4,28.9,1.2,0.2,58.6,3.8,95014,-122.0012583,37.3163812,0.035,10.37,17.468,549.57,0,235.224421,1056.59,24.5,3,0.55,2,0,42.07,11.03,7.31,11.3,11.8
6037113212,20.81,3069,"Los Angeles",23.2,51.1,4.9,0.2,17.7,2.8,91311,-118.6024313,34.2606869,0.057,10.37,9.835,618.05,0,349.4256366,1123.76,9.7,0,0.01,0,0,38,46.83,7.22,14.3,5.3
6073000800,20.81,4280,"San Diego",21.1,61.8,7.3,0.4,5.5,3.9,92104,-117.1420277,32.7447819,0.04,10.79,24.51,228.07,0,214.4579968,440.7,8.4,5,0.1,3,4,38.9,54.32,3.13,31.8,8.3
6013308002,20.81,4194,"Contra Costa",25.7,37.9,15.9,0.4,13.9,6.3,94531,-121.766535,37.9886736,0.042,7.85958451,17.942,160.02,1.2,223.7685982,709.39,0,17.5,0.1,8,0,35.6,72.78,5.83,11.7,11
6037570800,20.79,5540,"Los Angeles",28.3,50.1,5,0.2,12.1,4.4,90712,-118.1353409,33.8533032,0.042,11.21,20.976,280.77,0.47,5764.878677,610.2,0,13,0.55,0,0,42.4,48.05,2.7,24.4,9.5
6085512309,20.78,4996,"Santa Clara",25.1,59.6,1.5,0.4,9.5,3.8,95037,-121.6086139,37.1301031,0.04,8.69794377,14.426,491.73,1016.67,26.51988131,1452.28,1.2,18,0.01,2,1.7,43.17,39.91,4.14,17.8,6.4
6067009504,20.78,2059,"Sacramento ",50,44.4,0.7,0.5,2.2,2.1,95632,-121.2976721,38.2470445,0.046,9.53630303,5.696,390.57,9.18,22.30006214,541.91,2,8,0,0,1,31.28,41.45,2.55,46,18.6
6075025500,20.77,8471,"San Francisco",31.8,20.9,1.3,0.1,43.8,2.1,94112,-122.4372627,37.7280611,0.03,8.69794377,48.53,171.2,0,189.9459093,1222.54,0,2,0.225,0,2,33.01,55.46,5.66,24.9,6.6
6037111206,20.75,4490,"Los Angeles",20.7,56.9,3,0.2,16.3,2.9,91326,-118.5343557,34.2690645,0.06,10.37,14.4,618.05,0,408.3797742,1890.39,0,3,0.125,3,5,49.42,25.4,5.12,13.5,5.5
6097150612,20.75,4325,"Sonoma ",15.4,75.1,0.6,0.6,5.2,3.2,94954,-122.5331126,38.2110204,0.033,7.02122524,3.034,632.45,9.28,2033.267328,715.92,6.5,18.55,0.2,15,23,51.42,39.88,6.38,9.6,3.8
6037701000,20.75,5431,"Los Angeles",6,79.1,2.3,0.2,8.5,4,90212,-118.4057737,34.0618645,0.046,12.05,22.77,625.46,0,1525.286965,1419.62,11.25,0,0.375,0,2,52.6,17.68,5.56,14.2,12.2
6037910202,20.74,5223,"Los Angeles",24.9,58.1,6.8,0.6,6.7,2.9,93551,-118.1750315,34.6286412,0.062,6.18286598,6.014,922.18,1.32,10.81308403,737.77,1,0,0.51,0,0.2,36.95,38.49,5.42,26.3,6.2
6101050503,20.74,6966,"Sutter ",20.2,42.1,1.5,0.8,31.6,3.8,95993,-121.6618808,39.1198969,0.048,8.69794377,8.615,709.67,2326.83,0.307818488,362.18,0.4,0.3,0.06,3,0,35.04,22.34,3.95,41.8,12.4
6013319000,20.73,7412,"Contra Costa",18.3,68.9,2.6,0.6,5.4,4.2,94553,-122.1215423,38.0042221,0.035,7.85958451,12.75,67.52,0,3166.83574,580.74,4.5,26.55,0.335,0,0,30.6,78.96,4.19,23.3,8.3
6081601501,20.73,5063,"San Mateo",10.3,11.9,1.8,0.1,73,3,94015,-122.485618,37.6750113,0.03,8.69794377,20.537,479.97,0,106.4032494,631.85,0,15.6,0.01,0,0.6,27.4,56.11,6.49,15.6,9.2
6073010004,20.72,4679,"San Diego",76.6,8,2.6,0.1,11,1.6,92154,-117.0523008,32.5709007,0.035,13.73,12.951,219.02,0,968.8037245,800.28,0,10,0,0,0,30.38,38.8,4.81,42.4,20.4
6037650603,20.71,3958,"Los Angeles",9.3,48.7,1.3,0.3,36.1,4.3,90503,-118.3697533,33.8441204,0.044,12.05,15.61,237.22,0,12953.781,610.08,2.75,0,0.01,5,2.2,41.35,24.55,5.73,23,6.9
6085504412,20.7,4901,"Santa Clara",26.5,11.2,1.8,0.3,56.8,3.3,95035,-121.8818676,37.4394982,0.038,10.37,6.096,118.63,1.21,145.4955957,1413.95,5.9,11.8,0.12,0,0,33.72,25.78,6.63,24.7,5.8
6065047000,20.7,1749,"Riverside ",34.7,58.3,4,1.1,0.4,1.5,92225,-114.5601089,33.6218613,0.044,10.19,1.534,267.3,915.26,4.474912374,119.16,10.75,0,0,1,2,28.95,89.83,2.97,36,11.7
6057000701,20.69,7436,"Nevada ",5.2,90.5,0.3,0.7,1,2.3,95959,-120.875801,39.2304282,0.055,5.76368635,0.921,399.11,2.78,0.010279014,204.77,37.7,10.5,0.235,3,7,39.49,57.99,4.05,29.2,7.1
6059063807,20.68,4957,"Orange ",21.8,58.2,2.9,0.3,14.3,2.4,92626,-117.9278881,33.6655719,0.044,10.37,16.887,155.97,0.67,7400.242189,803.28,8,1.5,0.11,0,2,42.65,35.68,5.46,32,3.8
6111004504,20.67,5389,"Ventura ",71.1,6.7,2.3,0.1,17.5,2.2,93033,-119.1719507,34.1583225,0.044,9.53630303,27.148,285.13,3.47,1713.651687,276.63,1.2,0,0,0,0,31.64,33.16,4.91,59.8,9.8
6113011101,20.67,3070,"Yolo ",49.3,44.4,1.2,0.7,2.1,2.3,95695,-121.7701616,38.6701812,0.046,7.02122524,9.271,302.34,0,50.92541603,503.14,13,18.75,0.1,0,2.2,32.49,54,3.18,39.9,13.5
6073013301,20.67,5180,"San Diego",62.7,27.9,2.3,0.2,4.1,2.8,91911,-117.0510608,32.623861,0.04,11.21,16.528,267.03,0,782.582858,1414.93,0,0,0,1,0,30.34,59.52,4.99,30.1,10.6
6095252703,20.67,3846,"Solano ",27,22.6,21,0.5,21.5,7.4,94585,-122.0272609,38.2485857,0.04,7.85958451,25.18,99.92,0,688.7615404,514.6,0,5.1,0,5,0,26.44,92.23,5.56,40.9,6.5
6037274100,20.66,4418,"Los Angeles",9.7,67.1,4.9,0.1,13.9,4.3,90292,-118.4489221,33.9875224,0.046,12.05,27.49,587.56,0,1726.059517,1315.51,32.5,37.55,0.03,17,4.5,64.38,28.3,4.36,28.4,0.9
6073001500,20.66,3934,"San Diego",31.2,53.1,6.6,0.6,5.1,3.3,92104,-117.1233872,32.7437342,0.04,10.79,24.214,228.07,0,221.828325,1702.2,0.95,0,0,0,1.3,32.04,66.07,5.21,31.4,5.4
6001442400,20.65,6253,"Alameda ",28.8,31.1,3.1,0.2,33.3,3.6,94538,-121.9737794,37.5313805,0.035,9.53630303,37.65,83.53,0,145.7262786,540.6,10.8,39,0,0,0,31.27,67.67,4.82,20.9,7.1
6059052416,20.65,4006,"Orange ",32,51.9,1.5,0.6,11.7,2.3,92630,-117.6895288,33.6340547,0.05,8.69794377,11.584,410.88,0.92,3594.314545,498.75,0,7.25,0.15,12,1,44.64,28.19,5.17,24.2,3.8
6073016402,20.65,7452,"San Diego",25.8,60.7,5.1,0.7,3.6,4.1,92021,-116.9101919,32.8091378,0.046,11.21,10.256,344.62,0,108.3998567,836.59,1,4.5,0,0,0,28.82,41.32,6.68,39.4,15.3
6095253105,20.64,5958,"Solano ",30.3,46.8,10.7,0.6,6.1,5.5,95687,-121.9670749,38.3539248,0.042,7.85958451,13.468,242.15,0.01,432.3197754,964.49,0.1,2.3,0.2,2,0,29.53,72.28,4.42,42.7,12.5
6073003107,20.63,5992,"San Diego",38.8,13.3,18.7,0.6,24.1,4.7,92114,-117.0230027,32.7062651,0.042,11.63,11.07,327.13,0,214.8035477,361.86,0,2.5,0.06,6,0.5,29.64,54.47,6.47,35.6,11
6085504505,20.63,4418,"Santa Clara",16.9,13.4,2.8,0.2,61.7,5,95035,-121.902293,37.409121,0.035,10.37,34.48,122.06,0,287.3093446,1071.04,48.45,36.8,0.32,2,0,45.4,21.28,4,26.3,8.7
6037403303,20.63,2523,"Los Angeles",33.5,19.1,2.4,0.1,42.2,2.7,91789,-117.8593531,34.0024101,0.053,11.63,45.044,276.16,0,16283.07831,1446.44,1,0,0.5,1,4.5,54.4,25.2,1.4,22.8,7.8
6037403319,20.62,4260,"Los Angeles",22.3,21.5,6,0.1,47.8,2.4,91765,-117.8117454,34.0088512,0.055,12.05,51.497,276.16,0,24501.80157,2526.92,0,12,0,0,0,49.11,24.44,4,19.6,6.5
6037700501,20.62,3687,"Los Angeles",9,78.5,2.8,0.1,6.3,3.4,90069,-118.3878271,34.0876356,0.048,12.05,9.271,664.17,0,1542.35817,837.62,6.25,8.3,0.51,0,0.2,47.34,22.34,5.3,24.9,7.9
6059063202,20.62,3556,"Orange ",19.4,74.6,0.3,0.1,3.1,2.4,92627,-117.908706,33.6418496,0.044,10.37,9.56,155.97,0,6241.668434,799.78,7,5.25,0.05,10,0.1,39.16,45.2,4.95,23.1,6.2
6059032028,20.62,3102,"Orange ",29,55.1,1.6,0.2,10.5,3.6,92691,-117.6770403,33.6244283,0.05,8.69794377,9.634,228.23,20.93,3119.816373,488.03,0,15,0.01,8,0,39.58,28.55,5.57,16.9,7.5
6067008010,20.62,4890,"Sacramento ",8.7,78.7,2.4,0.6,5.1,4.5,95628,-121.2823391,38.6382215,0.053,9.1171234,9.081,698.45,0,40.93130545,829.63,12,3,0,3,0,36.51,43.05,4.28,26.7,13.9
6089012400,20.61,4100,"Shasta ",5.4,86.2,0.5,2.5,1.2,4.2,96047,-122.6481015,40.5276578,0.042,4.67034674,0.35,386.18,1.63,3.02007546,49,12,19.5,0,10,25,33.52,69.92,5.3,34,10.5
6059110303,20.61,4986,"Orange ",31.2,35.5,3.4,0.3,26.4,3.1,90620,-118.0109173,33.8428805,0.046,11.21,12.41,222.54,0.01,6445.861573,746.89,11,0,0.05,0,0,36.8,48.88,4.12,15.3,5
6085504323,20.6,5741,"Santa Clara",13.7,11.2,2.1,0.1,70.1,2.8,95131,-121.8810857,37.3987983,0.035,10.37,24.289,479.23,0,292.5003911,1197.19,35.55,4,0.41,0,0,42.57,20.4,5.17,19.3,8.2
